id	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
3134	55361ae5df031e948f7d24fa7c3dd69d	GU385595.1.1727	95.935	369	7	5	2	364	367	1	2.09e-168	592
3135	8c970db1fbd50efed6d13f5c4817eb3e	AF206899.1.1756	100	366	0	0	1	366	392	27	0	676
3136	5632c1b73361e83e20bfede72685379c	AB505485.1.1703	95.89	365	13	2	1	364	364	1	7.55e-168	590
3137	7fe520bbf38be5366a4a983e7a316f3b	AF026618.1.1766	97.297	370	3	6	1	369	389	26	2.68e-177	621
3138	148d48d767a5b7638842a64b831402c1	GQ995419.1.1767	96.97	363	11	0	1	363	411	49	5.7e-174	610
3139	0f624999a8ed2b33d9df69d9d4a0b555	SIMON.SLH10	97.297	222	6	0	53	274	236	15	4.63e-104	377
3140	56b6d0a86d4ba23c1f658cb8f8c06254	KT346256.1.1819	90.526	380	24	10	1	377	419	49	2.24e-138	492
3141	d8a43ce1de3a7983af388e5612428019	AJ012529.1.1782	100	367	0	0	1	367	397	31	0	678
3142	4f4066517409b9c3e929cec8bde2dac3	AY749528.1.1586	99.722	360	1	0	1	360	386	27	0	660
3143	bffb00f67d8e5725fc59fe91725f96d6	AY620333.1.1265	97.011	368	10	1	1	368	393	27	3.45e-176	617
3144	ddaf00959f6ec89cf56df8fe07fa542f	GAMG01021469.3943.5734	100	360	0	0	1	360	409	50	0	665
3145	931963bd5590ba92cab9c987db7c9d55	KY031954.1.1752	95.389	347	16	0	1	347	396	50	9.28e-157	553
3146	6fe06be07c51fb34e9732efe8d3bc5e2	AB505500.1.1725	96.703	364	12	0	1	364	364	1	7.5e-173	606
3147	0f40a5210af23dc530f17b0818ba0e9c	AJ561113.1.1822	98.108	370	5	2	1	369	422	54	0	643
3148	217b5a0a287a80258917e2a64cec8dac	KT346259.1.1824	96.216	370	12	2	1	368	419	50	2.69e-172	604
3149	63855087c110218e82e8117e197e3e6f	AY662663.1.1774	100	365	0	0	1	365	400	36	0	675
3150	78e0c06451f49c4036cafe5302ee9864	AB275057.1.1720	99.446	361	2	0	1	361	361	1	0	656
3151	90b2b61036e5a44f9ced5bbe07ecc91e	AC256215.2907.4706	100	300	0	0	1	300	414	115	2.56e-157	555
3152	40efb4321f4f00f229254352fd72bb59	AY620322.1.1267	94.324	370	18	3	1	368	395	27	4.56e-160	564
3153	7d77b26462397ab918e2204f54d1afb9	AY714362.1.2105	98.958	384	2	2	1	383	432	50	0	686
3154	df985fa4009a7d3febcff60f397b0672	DQ369017.1.1820	98.118	372	3	4	1	372	417	50	0	645
3155	b0738472e2324c6b86e8aea483d7c7e3	KR704194.1.1823	95.122	369	18	0	1	369	418	50	1.26e-165	582
3156	4a0af477aaabfb3e43485180bf3987c5	AY593940.1.1716	93.956	364	19	3	1	363	377	16	4.53e-155	547
3157	c41b25677f82a116622effa11d386454	AF372769.1.1515	98.442	321	5	0	1	321	322	2	1.22e-160	566
3158	194fcad85c4711a19bb9bab9485ac8be	FJ459755.1.1698	95.751	353	15	0	1	353	353	1	2.66e-162	571
3159	5e576bd6defd229c11924aad20a08500	AY620357.1.1268	93.566	373	18	4	1	371	395	27	3.59e-156	551
3160	120daffd6ad59889d8e9b85d0231b648	JX098993.1.1739	99.444	360	2	0	1	360	392	33	0	654
3161	42aebd3addcee6e33561dfd42e15f6ea	FN263028.1.1816	95.71	373	12	3	1	372	419	50	4.55e-170	597
3162	e1dadaf597cb79e3197d42d5c9529ddb	AB973545.1.1754	93.472	337	19	2	26	360	369	34	4.59e-140	497
3163	e57f40d45ce53578c96d3c1bc25e978d	AB252755.1.1713	98.039	357	7	0	1	357	357	1	2.62e-177	621
3164	b6f042cf0e22e6cd91454de88edaf8bf	LBLP01008358.3575.5428	99.76	417	0	1	1	417	463	48	0	763
3165	a32d98f973e358e57eba2084a3822f23	GEZN01002023.288.2103	95.957	371	15	0	1	371	419	49	9.76e-172	603
3166	a455bd890692509055840a0823377a1c	KX618914.1.1807	94.054	370	18	3	1	369	417	51	2.13e-158	558
3167	406cd7aa23cb8166fc9f076edfe84145	LT621856.1.1517	94.839	310	16	0	1	310	311	2	3.04e-136	484
3168	29e6b125cd45edab8cf3e86e1c43723d	KX580622.1.1710	97.541	366	9	0	1	366	368	3	5.71e-179	627
3169	748c668e9b1f2a4003674479c8d6e1ec	AF289081.1.2277	91.247	377	22	10	1	371	423	52	1.02e-141	503
3170	17a03e9a7cf3c6aef4752441279f6590	FJ800627.1.1375	99.448	362	2	0	1	362	391	30	0	658
3171	43257de0ce322e039f0def28ff8d71fc	AF174370.1.1762	100	369	0	0	1	369	397	29	0	682
3172	5f82f965d79c9c8ae4a37182c1380368	AY749612.1.1599	96.216	370	5	6	1	369	388	27	4.51e-170	597
3173	44c36321489c227298e75f2b7dd85da1	AB695472.1.1770	94.038	369	22	0	1	369	395	27	5.92e-159	560
3174	447369c6b477df58b64d2c494a417d5a	AY593940.1.1716	92.603	365	23	4	1	364	377	16	2.75e-147	521
3175	5f80124754da4040f136a56736b7f0c1	EF024835.1.1792	100	363	0	0	1	363	410	48	0	671
3176	0e61dc1834dbca212b727e9a092585b7	AF372785.1.1554	97.561	328	8	0	1	328	328	1	1.59e-159	562
3177	94b6f92f3dad09b4aab7524217e35a46	KU179126.1.1736	98.857	350	4	0	1	350	380	31	1.96e-178	625
3178	9528635f9a085280ff1789c0d592d96d	EF591327.1.1704	96.486	370	13	0	1	370	370	1	4.55e-175	614
3179	c049c3720f688deba82168319ed25714	KC779520.1.1800	93.243	370	22	3	1	370	402	36	2.15e-153	542
3180	bbb14b0f034532fe5f2ba81e82e80c82	AJ535173.1.1800	100	363	0	0	1	363	413	51	0	671
3181	57bfa9a44099af4858001f866aa2f15b	AJ966505.1.1748	100	363	0	0	1	363	377	15	0	671
3182	a01a58677ee34ce3927f094df23268c0	KF130592.1.1764	92.371	367	25	3	2	367	395	31	9.99e-147	520
3183	bfe3ce66ddc663c125cff7548b8cf9ac	KC670593.1.1800	100	360	0	0	1	360	410	51	0	665
3184	a60447a6dafa930d4100412f5c9daff7	AY620357.1.1268	97.826	368	7	1	1	367	395	28	0	634
3185	d50bc79d4703e28588e2c70892ab9ec3	AB558956.1.1768	90.27	370	34	2	1	368	400	31	1.31e-135	483
3186	ffba0e6be95b75db05ec107ca54480b5	AJ238663.1.1795	95.055	364	17	1	1	363	391	28	2.69e-162	571
3187	c6835581381d32ae6dbb6001e2d9aabd	CEPQ01000470.1.1805	95.393	369	15	2	1	367	417	49	9.71e-167	586
3188	0eb6dd5c09c8d00041f52af1f8fc915b	FJ800643.1.1388	95.64	367	11	4	1	363	396	31	3.46e-166	584
3189	64bb5ee1e9d87e5dbfbc3e503348825c	AAXH01001352.48.1846	99.443	359	2	0	1	359	407	49	0	652
3190	f179cddda78a2cefac79e993cc08dca3	AF238264.1.1798	90.761	368	28	6	1	366	409	46	1.01e-136	486
3191	0237cfdf96b920bcd7fb9c7f21f9e1b1	MH843669.1.1685	99.448	362	2	0	1	362	370	9	0	658
3192	e8f853520c8943840692cb89aec22b00	MG669917.1	97.5	360	7	2	1	359	379	21	4.35e-175	614
3193	0fc59ed3a41bb0a8ad80fd8dfec22a3c	KC309477.1.1610	92.128	343	25	2	1	342	378	37	1.22e-135	483
3194	6ad82b8759de73d52c313e5ff3a99ce8	AF330214.1.1748	92.614	352	21	4	1	350	399	51	3.44e-141	501
3195	2629aba5323b07716d09d90564f1456e	EF024210.1.1789	91.713	362	26	2	1	358	409	48	1.27e-140	499
3196	7de15458cf59115f3ca187b1d43972d6	FPLL01006794.8.1789	99.438	356	2	0	1	356	403	48	0	647
3197	60730197444515e65af9a6d98a6ba5f2	KX771196.1.1746	95.455	374	12	2	1	374	411	43	2.13e-168	592
3198	eda7ce35dd1ee2714d5387b9a852d52b	FN562449.1.1771	98.034	356	7	0	1	356	386	31	2.58e-177	621
3199	9267462cbcbaf088759dbeaee817d475	GU385595.1.1727	95.935	369	13	2	1	368	368	1	4.55e-170	597
3200	c66191ac0ed7e9d6dfbaa72293da0560	AY249899.1.1728	99.443	359	2	0	1	359	371	13	0	652
3201	59cfbcb7cb252f373215b496804df179	AM114274.1.1764	92.432	370	21	6	2	368	397	32	2.79e-147	521
3202	01ccd61df396eb12fb4ef9118c268afb	HQ643697.1.1796	92.663	368	19	7	1	364	389	26	7.66e-148	523
3203	bdd47613b6ce636da59e45f841617919	KY322507.1.1732	96.581	351	12	0	1	351	372	22	1.2e-165	582
3204	db5495208fc66f66a50055328a88961f	FJ887961.1.1794	92.033	364	28	1	1	363	414	51	5.94e-144	510
3205	7a2bd1b1b1638ee7978bc01490e63847	AB505485.1.1703	93.425	365	22	2	1	364	364	1	7.72e-153	540
3206	3112ae59e45dca419df03499fd704102	AB363063.1.1731	95.506	356	13	3	1	354	386	32	1.22e-160	566
3207	52f74e769c4753401be5153c02a2e60a	GU994182.1.1739	100	364	0	0	1	364	398	35	0	673
3208	7a3f953da7edfe55fbe80a1e9d1bff79	EF527166.1.1553	92.378	328	23	2	1	328	327	2	1.3e-130	466
3209	6ee88016beb5bff3d393e8be3d57eef0	EF100276.1.1334	99.14	349	3	0	1	349	400	52	1.51e-179	628
3210	828cf89871a881f1f10f081c7274da85	AB252752.1.1707	96.97	363	11	0	1	363	363	1	5.78e-174	610
3211	5ea53baa1ddbf245c8097e34e1ca64d8	GETY01028632.804.2648	98.241	398	5	2	1	396	445	48	0	695
3212	9bcfe34ba7b02fa0898137af2ba54b4d	AY179975.1.1735	93.529	340	17	5	1	339	386	51	3.32e-141	501
3213	5629a515c9b989092982a5bb3229641e	EF527166.1.1553	92.355	327	24	1	1	327	327	2	4.67e-130	464
3214	1e4c995c8adb72ae93ce8429bc06f212	JX098870.1.1751	99.725	363	1	0	1	363	395	33	0	665
3215	c76609ec51851f13923ab3c290fe644f	AY121856.1.1792	99.446	361	2	0	1	361	407	47	0	656
3216	fc9b0d73c7559844a79e436afc30b4f0	EU050975.1.1777	95.652	368	16	0	1	368	397	30	2.09e-168	592
3217	8974d02ca611ec862c18f953b5e13778	KU715776.1.1728	100	355	0	0	1	355	371	17	0	656
3218	3569a51083f0737243dd36c4382172bf	FJ875139.1.1679	99.379	322	2	0	1	322	322	1	3.34e-166	584
3219	44dce603d1a5a81838fb805791809099	EF023198.1.1814	91.351	370	30	2	1	369	418	50	2.81e-142	505
3220	64c8dac6879f57c946e1d0c786a195b0	GU473310.1.1801	100	366	0	0	1	366	417	52	0	676
3221	895c925ff08c1af92939e8c217eff7f9	JF790984.1.1777	99.713	348	1	0	1	348	397	50	0	638
3222	c78c4859bb348b87c621cb463f67a073	EF100280.1.1331	90.634	363	32	2	1	361	414	52	4.63e-135	481
3223	71fa1b16dde00ca4edd2cbb2750e0142	FR874390.1.1819	90.786	369	31	3	1	366	418	50	7.81e-138	490
3224	9e43dd750cb944ba7f781b47ca139291	AB695521.1.1763	90.541	370	24	11	1	365	390	27	1.69e-134	479
3225	043f6c8cd8c799f16c37bc28636531a2	KM816647.1.1744	99.454	366	2	0	1	366	397	32	0	665
3226	08b8dc1b3f46e32e75ecebd88123842d	AY732223.1.1755	99.469	377	1	1	1	377	384	9	0	684
3227	9f643e2298b5bab7e962978bfdb57809	KX431464.1.1739	98.31	355	6	0	1	355	369	15	7.14e-178	623
3228	2df1466b6f3c3abc630d57c62200b2a9	AB505494.1.1690	93.255	341	18	4	1	340	337	1	4.65e-140	497
3229	1f38af0146348e6d730b908260131580	FJ832160.1.1742	97.093	344	8	2	1	343	398	56	1.51e-164	579
3230	0a66f431911d287e79e7795973d90275	AIHU01000836.4.1780	100	358	0	0	1	358	399	42	0	662
3231	f2df9b499f740fed759bc6c6147c88bf	OL388474.1	91.989	362	22	5	1	361	357	2	3.62e-141	501
3232	c4954b5219c4189368c7584ca1462ab7	JN606065.1.1798	100	359	0	0	1	359	409	51	0	664
3233	25eb0ba0e44ff37c2963239a0fa0fb0d	EU050973.1.1757	98.623	363	5	0	1	363	392	30	0	643
3234	9c3f58775869e1da94382901ff5bea55	AY620347.1.1267	98.108	370	7	0	1	370	396	27	0	645
3235	6318fd08304c364fc1787af1bb2cfae8	KY322507.1.1732	95.442	351	16	0	1	351	372	22	5.61e-159	560
3236	29837f3960d794fd8861edb0b39ba1a3	EU050972.1.1770	99.461	371	2	0	1	371	400	30	0	675
3237	fb68e9e690d235ba27b700f35b6ee967	KU561179.1.1705	99.714	350	1	0	1	350	369	20	0	641
3238	47852e2ae77ef4e13cb390fb01a566d3	KU359451.1.1775	100	363	0	0	1	363	394	32	0	671
3239	7c140155ba76bb281145f689032f942e	ASRE01017410.444.2254	92.954	369	19	6	1	367	412	49	4.62e-150	531
3240	e2c36340af6c015df52c0ee325ce68e3	FJ800636.1.1386	98.904	365	4	0	1	365	394	30	0	652
3241	f136b83ce3ed1b370cb083f838403eb8	AB505500.1.1725	99.725	364	1	0	1	364	364	1	0	667
3242	e1ee1b5b21fc9b380fd29a193e1f9284	AB622340.1.1685	90.959	365	29	4	1	363	369	7	2.79e-137	488
3243	a11a7e25982d373e12d8f73e6390b0d8	KC486858.1.1649	95.028	362	16	2	1	360	365	4	3.45e-161	568
3244	b49ebebf9b33986d3af86e432c40d41a	AB191412.1.1717	93.447	351	16	5	1	348	363	17	4.4e-145	514
3245	9437d9652bf910a15b7b411364677925	KT072998.1.1741	95.702	349	14	1	1	349	383	36	5.58e-159	560
3246	a9af9de3608fe3bcad1957239bc6b97a	AB275039.1.1729	99.721	359	1	0	1	359	359	1	0	658
3247	fcd8a28a35c86aff7e3205007da1f825	AY664929.1.1755	97.534	365	7	2	1	364	393	30	7.34e-178	623
3248	0aae7626449a9a219681fdac5349d7aa	MW078526.1	97.507	361	9	0	1	361	362	2	3.38e-176	617
3249	2891cf6589d2d35756712c347e9e4cf9	AB505485.1.1703	94.78	364	19	0	1	364	364	1	3.54e-161	568
3250	df3a1f668dc484a79dc966012d6fd2f5	AB022111.1.1796	97.814	366	8	0	1	366	414	49	1.23e-180	632
3251	a74ee555f7a35b7194e98f04fccff554	KU359451.1.1775	98.898	363	4	0	1	363	394	32	0	649
3252	199b49a00006176b75fffd7b87d381ec	KU743554.1.1778	94.886	352	12	4	1	351	396	50	1.57e-154	545
3253	9ab6375ae2def25cfca5de3fc718a6e4	SIMON.SLH10	96.122	361	14	0	1	361	375	15	7.38e-168	590
3254	5e0d661eb3207068de6034ff62321701	EF100326.1.1445	95.856	362	11	3	1	359	412	52	1.23e-165	582
3255	8a2e8b8d8d309c88e119adadea510c6d	SIMON.CB5	100	361	0	0	1	361	375	15	0	667
3256	5de6b99c0484d246daf020eb1bf5dce2	AY179990.1.1821	97.82	367	6	2	1	365	418	52	1.23e-180	632
3257	938e6da67d11429abd20f6d577991ed1	AY520454.1.1777	99.707	341	1	0	1	341	390	50	1.9e-178	625
3258	9a1ff5154cf22ce7fda6fb36c84faa05	AB505547.1.1712	98.066	362	5	1	1	360	362	1	1.58e-179	628
3259	f2d16f49ae524ddd2187b164d44931bb	AB181884.1.1723	96.667	360	12	0	1	360	373	14	1.23e-170	599
3260	913780600002b0eb846d0dbe3649277d	FR874390.1.1819	93.548	372	19	4	1	370	418	50	1.29e-155	549
3261	514162d8ee855dad69caf0387e461d9c	KP187825.1.1232	95.664	369	13	3	1	367	398	31	7.51e-168	590
3262	21a7f8906f0c81af736e6a282e7e2213	EF100292.1.1294	96.45	338	9	3	1	337	387	52	2.5e-157	555
3263	0108ee67c434c27d08a9dc193bdad097	AY179990.1.1821	97.554	368	7	2	1	366	418	51	1.59e-179	628
3264	d768e3cc842ecce450d7bfdef7b5f82d	AJ270160.1.1771	97.541	366	9	0	1	366	381	16	5.71e-179	627
3265	0901fcac1ca603b04e10a1a36d5e7096	KC309531.1.1655	96.505	372	13	0	1	372	408	37	1.26e-175	616
3266	0585877892a2a36a7dbcfe900c11426a	EU050973.1.1757	97.796	363	8	0	1	363	392	30	5.66e-179	627
3267	027aa97041fb9b19b476733c45c135d9	OQ396740.1	97.681	345	5	3	1	343	345	2	7.38e-168	590
3268	33ce7656b5940ed33b9711a9da8e1bee	KX580622.1.1710	96.448	366	12	1	1	365	368	3	9.59e-172	603
3269	1ae2defbfe27e78c0b9d455d17074d79	AC256215.2907.4706	95.355	366	17	0	1	366	414	49	1.25e-165	582
3270	dd19eae2f3d1e6955464a561b9646d19	GQ995437.1.1770	97.514	362	9	0	1	362	409	48	9.44e-177	619
3271	db6b33a7a24787cbbd47f6986a05d249	KX602088.1.1653	93.696	349	15	5	2	347	345	1	1.28e-145	516
3272	263741aa15604d9795aa2154d8ea9a80	DQ190241.1.1840	95.722	374	14	2	1	373	422	50	3.53e-171	601
3273	012517d67eb4cd28bf69b5f05ea735bb	DQ103863.1.1790	98.895	362	4	0	1	362	414	53	0	647
3274	33428c3ab5e6b52757b36468fc5a7480	KU179134.1.1724	92.373	354	24	2	1	351	389	36	3.45e-141	501
3275	eb0d6417129043b2fd6446372c6ea0c1	DQ244000.1.1810	92.513	374	18	8	1	370	415	48	6.02e-149	527
3276	575d5df03353d0e07ded6b8921825d73	EU541483.1.1746	99.44	357	2	0	1	357	386	30	0	649
3277	d50c35538790e6a203d369292e4864f4	KY077715.1.1337	98.784	329	4	0	1	329	329	1	9.57e-167	586
3278	0ab5088153a9bd3925ad8087f92519d3	AB505548.1.1666	99.363	314	1	1	1	314	313	1	3.49e-161	568
3279	3c6572126db857f0f17e0ac723a8d439	U09048.1.1801	96.712	365	10	2	1	365	413	51	5.73e-174	610
3280	5b1bf80308bad990d598bec6f1f9bf6f	EF024795.1.1786	100	366	0	0	1	366	413	48	0	676
3281	bc74db0057ef2fcaba526ef268eeddf1	EF527166.1.1553	94.495	327	17	1	1	327	327	2	9.89e-142	503
3282	ee2f6cd6b38d203ed1f066e90f3c7b23	KC771202.1.1792	99.16	357	3	0	1	357	407	51	0	643
3283	171113e4e32ed3241882c5d2796c53fd	FR874390.1.1819	94.086	372	17	4	1	370	418	50	5.94e-159	560
3284	01a230c5dc4fe7fd393d961c362be249	GQ995338.1.1775	93.664	363	23	0	1	363	410	48	5.86e-154	544
3285	8105744dcbd882e733b94203f3f6def9	EU050973.1.1757	97.245	363	10	0	1	363	392	30	1.22e-175	616
3286	7b51988c06283b3f751a358c3cd6091f	DQ384069.1.1708	98.607	359	5	0	1	359	360	2	0	636
3287	f0138b593f4560b888524ce277ec4e12	AJ496245.1.1772	99.443	359	2	0	1	359	401	43	0	652
3288	2ec34d5944b289e7173c11914ff9e99b	OR590941.1	92.025	326	22	4	1	324	353	30	2.82e-127	455
3289	6ce14f9700b1b8678e0d0931726aa2fc	HQ263116.1.1708	99.721	359	1	0	1	359	363	5	0	658
3290	2c92b372d799deb628708f12946d47ff	HQ696569.1.1266	94.309	369	18	3	1	366	395	27	1.63e-159	562
3291	83dee7a7818269ab7addaadc35d582ef	KC670533.1.1813	100	363	0	0	1	363	415	53	0	671
3292	fbd0bf8a8468855f0c64f4393eba6005	EF550351.1.1709	100	357	0	0	1	357	376	20	0	660
3293	9862edd46ca3accc94792e90320b7f5e	AY179980.1.1790	91.105	371	31	2	1	371	430	62	3.66e-141	501
3294	095c73088a6234476c1788309e4866d1	DQ103828.1.1666	96.196	368	13	1	2	369	418	52	3.49e-171	601
3295	83582ea7149407d59a3d8643b6008041	KX602136.1.1711	97.253	364	7	2	1	364	361	1	4.43e-175	614
3296	3821924d1d0d9590d2bafb072edaaa6d	AY620309.1.1261	96.175	366	13	1	1	366	391	27	4.47e-170	597
3297	faab0bfdf46e686c34a413405f99fcab	AC256215.2907.4706	94.809	366	19	0	1	366	414	49	2.71e-162	571
3298	2a4aa9118505a1a9ebca0aba527b0b79	AB505548.1.1666	98.089	314	4	2	1	313	313	1	1.63e-154	545
3299	1a2bbf6daf7be6b63ce5ad6925196667	AF411890.1.1733	98.333	360	3	2	1	360	357	1	1.62e-179	628
3300	193dd7f23eb422192c7af2dff09fd7db	HQ219468.1.2518	92.308	364	24	3	2	362	375	13	4.58e-145	514
3301	b5f678cde67fa03f5bdf21cd9dc1ab3c	GEZN01002023.288.2103	95.968	372	13	2	1	371	419	49	9.76e-172	603
3302	f58a64074a4e3fdc02e2511fab3e0a84	KC771147.1.1797	99.451	364	2	0	1	364	413	50	0	662
3303	8ee6c9af5efc65f1027016033480cd15	KY077693.1.1387	98.619	362	5	0	1	362	377	16	0	641
3304	4d88eef4d5cbe852247181e0bed6b29b	EF527166.1.1553	93.558	326	21	0	1	326	327	2	9.93e-137	486
3305	fc68f8f9f3057c2eaf6c1c1bc52027b3	AHIO01004014.23148.25041	99.74	384	0	1	1	384	432	50	0	702
3306	5454be194b0aad6cb9002494687c3e62	KC771199.1.1817	91.576	368	30	1	1	367	417	50	7.78e-143	507
3307	10b686fb4752a9adad68b7af5bcb0e82	Z47209.1.1791	92.308	364	26	2	1	362	411	48	1.27e-145	516
3308	73a5f5e70043a9ace75bd878702a6f26	Z27393.1.1722	92.011	363	24	4	1	359	362	1	2.75e-142	505
3309	23c9098fbb8b3ffd48a047ed358888d8	AB695521.1.1763	91.576	368	23	7	1	364	390	27	3.59e-141	501
3310	8f2c4528a1ca83e21f822fae787c748d	AB430600.1.1779	97.151	351	10	0	1	351	398	48	5.53e-169	593
3311	d47d96a6ef6432f5d1ca21de329b9bcc	JF730792.1.1690	98.889	360	4	0	1	360	360	1	0	643
3312	b755a8b931dd7854724e1bb75a0905b2	AJ561114.1.1780	94.906	373	14	5	1	371	410	41	1.64e-164	579
3313	9b2cada0151fa970aa0607c569e0c2f0	MN786735.1	90.028	351	31	4	1	349	349	1	3.63e-126	451
3314	30b65cec07a1c346b6d67a2ee9d68f4e	AB695472.1.1770	94.851	369	19	0	1	369	395	27	5.88e-164	577
3315	b78b0a9948f3fb192ca59984992ff56f	AB275039.1.1729	99.721	359	1	0	1	359	359	1	0	658
3316	1cafbb8bfc801afca407e060be46e8cd	AB032649.1.1781	100	362	0	0	1	362	392	31	0	669
3317	e5f9e5e60a2cf4f8f13ea63b8b1ae608	EU910606.1.1392	99.441	358	2	0	1	358	407	50	0	651
3318	fd18fd66f567fe941ae9c2313fb20238	KJ763088.1.1809	90.761	368	30	4	1	366	417	52	2.82e-137	488
3319	debace186d8ad6f8e598c7b978d487a3	GQ995419.1.1767	97.521	363	9	0	1	363	411	49	2.63e-177	621
3320	656148c56494a0403cc26b56f94b8b02	AF372771.1.1498	97.872	235	3	2	20	253	234	1	2.29e-112	405
3321	ceac13d5e83a666e143fee3c9e85a64a	AY620357.1.1268	90.323	372	26	9	1	365	395	27	1.69e-134	479
3322	fa28d8e4cb8fda25c252d45452101f11	FN690390.1.1719	97.832	369	6	2	1	368	369	2	0	636
3323	34c610421d6ad60843b751d6a9b53736	KC670593.1.1800	99.167	360	3	0	1	360	410	51	0	649
3324	5f0338880a9b7b340b7f3c2f160e118d	FJ800626.1.1387	99.183	367	1	2	1	366	395	30	0	660
3325	4674518f9e75b4b4d0e9ef3952f6f1bb	KR024689.1.1722	93.195	338	21	2	1	338	359	24	1.54e-139	496
3326	7afa68b8231a3ba51f59c2d3bfb087f0	AB772616.1.1727	96.961	362	8	3	1	361	364	5	2.63e-172	604
3327	dabb9ae61462dc6d8a45cc91fb1434d7	KY322507.1.1732	94.302	351	20	0	1	351	372	22	2.63e-152	538
3328	cac25ec6c3494d8bea8429f31cde5a12	KC771156.1.1803	99.725	363	1	0	1	363	412	50	0	665
3329	30fdd7f6965be5593857c42b03999a41	AF330214.1.1748	91.501	353	24	4	1	351	399	51	4.49e-135	481
3330	3bd54c88ab4f4a09d67a2be52eafe43c	AY593940.1.1716	92.857	364	23	3	1	363	377	16	2.12e-148	525
3331	23bb77c83f3394c89141a6e7512b2bb6	FR874390.1.1819	95.122	369	18	0	1	369	418	50	1.26e-165	582
3332	d8d905e0cd7d913b3c38de05607f28df	FJ799794.1.1772	90.909	374	26	7	1	373	392	26	1.71e-139	496
3333	9b282c26662fa862cf096b5022e138f9	AY620325.1.1268	100	371	0	0	1	371	397	27	0	686
3334	cf14742770982075660ade86bd25a5ff	LC150137.1.1415	98.347	363	6	0	1	363	363	1	0	638
3335	4c23389693ca272f0086617127605212	AB252746.1.1726	96.419	363	12	1	1	362	363	1	4.49e-170	597
3336	e7eeab649b2010f7273cd5fdc993120c	HQ219425.1.2606	92.35	366	24	4	2	365	376	13	3.57e-146	518
3337	d8ddb979c6321ac33cb87d55f31f6856	SIMON.AH3	98.175	274	4	1	35	307	287	14	5.03e-134	477
3338	9532664f3131a01f98bea99c4865c168	JN815322.1.1691	95.775	355	13	1	1	355	353	1	2.7e-162	571
3339	92fd02645acaaed136c6aaeced51cd2a	AM114800.1.1803	94.58	369	17	2	1	369	415	50	3.54e-161	568
3340	45e69ead5aecb3a770456dc695a9a875	KR263893.1.1748	97.772	359	8	0	1	359	386	28	9.35e-177	619
3341	bbb328ade7eed738c040046abd4c8e5c	FN433905.1.1739	99.111	225	2	0	1	225	361	137	1.95e-112	405
3342	c3d9b49db39afc7970029705353a1c8e	OL388481.1	94.231	364	18	2	1	363	363	2	9.74e-157	553
3343	5ba8dd0c4e3867afd6d9399039ec2bea	FR874390.1.1819	96.765	371	10	2	1	371	418	50	3.48e-176	617
3344	701478573742519f5742e6f333634d35	EF024723.1.1773	92.201	359	20	5	1	355	402	48	3.49e-141	501
3345	3db77ed490ce530f886eea488ba91c6f	AC256215.2907.4706	99.18	366	3	0	1	366	414	49	0	660
3346	f3aea02caf85732b8cfdf60ecd1c6593	AC256215.2907.4706	99.178	365	3	0	1	365	414	50	0	658
3347	ada0f5b0cc8f6fb4686f16b94eb89b4b	EU271965.1.1336	98.045	358	7	0	1	358	358	1	7.34e-178	623
3348	349e321f1693e0e9eb6006e180365002	KP187825.1.1232	97.554	368	8	1	1	367	398	31	1.59e-179	628
3349	423c2397b5d9ab2ba2a30436866f9dff	AY179978.1.1785	98.343	362	6	0	1	362	412	51	0	636
3350	bd75c5a6bd885eecbb5e7d726314ace2	JX188294.1.1775	92.612	379	19	8	1	377	402	31	1.02e-151	536
3351	2ce593527c50a91f84a6e414d69c727d	AB622297.1.1663	96.286	350	12	1	1	349	359	10	7.19e-163	573
3352	1bb78826f799f5ca8af1e64cd93d9d0b	AF411275.1.1812	98.919	370	3	1	1	370	418	50	0	662
3353	e2c45649475ab9189d6b9d1a6775a67a	AB505500.1.1725	92.896	366	24	2	1	366	364	1	4.67e-150	531
3354	226c08e6799d5a651d30d7c833ea8e28	FJ800623.1.1388	93.261	371	22	3	1	370	398	30	5.98e-154	544
3355	a5e7ba66e04738208dd9ee8d2a9a6043	FJ040464.1.1699	94.722	360	18	1	1	360	359	1	2.1e-158	558
3356	9b0b8101432242062782b7ff684d4c7b	FR874390.1.1819	94.054	370	20	2	1	369	418	50	5.92e-159	560
3357	641f4a94945fd3f415a5798f4b6a74d6	GQ995419.1.1767	98.072	363	7	0	1	363	411	49	1.22e-180	632
3358	473e4efb2e884dea31e6865388b8835e	AB191423.1.1718	95.89	365	13	2	1	364	364	1	7.55e-168	590
3359	014f82bb8a268d442998c23ae67d500b	Y12110.1.1781	99.725	363	1	0	1	363	401	39	0	667
3360	fce7676a269585bb6dd0b4c22f4f3887	EF023859.1.1817	100	372	0	0	1	372	419	48	0	688
3361	6fd6c6d7b46879d5d862908191d3fe42	EF029857.1.1709	100	362	0	0	1	362	375	14	0	669
3362	432234c305c671ccbe26ec5bd3de01dd	LC125926.1.1766	98.352	364	5	1	1	363	394	31	0	638
3363	d0f132115ba038c33bee4047b81c4aef	EU371354.1.1766	96.685	362	11	1	1	362	411	51	3.42e-171	601
3364	e92a3d7d55fc539e3a457f28d21e5415	AY620319.1.1264	91.644	371	24	7	1	369	392	27	7.83e-143	507
